2024-05-27 03:03:43.854 [ForkJoinPool-1-worker-1] INFO  Server - in send response 
2024-05-27 03:03:43.854 [ForkJoinPool-1-worker-1] INFO  Server - oos flushed
2024-05-27 03:03:43.855 [ForkJoinPool-1-worker-1] INFO  Server - before writing to clientSocket sizeBuffer
2024-05-27 03:03:43.855 [ForkJoinPool-1-worker-1] INFO  Server - in sending response while loop
2024-05-27 03:03:43.856 [ForkJoinPool-1-worker-1] INFO  Server - Response sent to /127.0.0.1:49395
2024-05-27 03:03:43.862 [pool-2-thread-4] INFO  Server - returning ois.readObject
2024-05-27 03:03:43.865 [pool-2-thread-3] INFO  Server - after reading request in processing client block
2024-05-27 03:03:43.866 [pool-2-thread-3] INFO  Server - before read request in processing client block
2024-05-27 03:03:43.866 [ForkJoinPool-1-worker-1] INFO  Server - before processing request in processing client block
2024-05-27 03:03:43.866 [pool-2-thread-4] INFO  Server - in reading method
2024-05-27 03:03:43.866 [ForkJoinPool-1-worker-1] INFO  Server - in processRequest method
2024-05-27 03:03:43.867 [ForkJoinPool-1-worker-1] INFO  Server - processing request started
2024-05-27 03:03:43.867 [ForkJoinPool-1-worker-1] INFO  Server - before requestHandler.processRequest
2024-05-27 03:03:43.868 [ForkJoinPool-1-worker-1] INFO  Server - New element has been added
2024-05-27 03:03:43.868 [ForkJoinPool-1-worker-1] INFO  Server - after requestHandler processRequest
2024-05-27 03:03:43.868 [ForkJoinPool-1-worker-1] INFO  Server - after processing request in processing client block
2024-05-27 03:03:43.869 [ForkJoinPool-1-worker-1] INFO  Server - in send response 
2024-05-27 03:03:43.871 [ForkJoinPool-1-worker-1] INFO  Server - oos flushed
2024-05-27 03:03:43.871 [ForkJoinPool-1-worker-1] INFO  Server - before writing to clientSocket sizeBuffer
2024-05-27 03:03:43.872 [ForkJoinPool-1-worker-1] INFO  Server - in sending response while loop
2024-05-27 03:03:43.872 [ForkJoinPool-1-worker-1] INFO  Server - Response sent to /127.0.0.1:49395
2024-05-27 03:03:43.874 [pool-2-thread-4] INFO  Server - returning ois.readObject
2024-05-27 03:03:43.875 [pool-2-thread-3] INFO  Server - after reading request in processing client block
2024-05-27 03:03:43.876 [pool-2-thread-3] INFO  Server - before read request in processing client block
2024-05-27 03:03:43.876 [ForkJoinPool-1-worker-1] INFO  Server - before processing request in processing client block
2024-05-27 03:03:43.878 [ForkJoinPool-1-worker-1] INFO  Server - in processRequest method
2024-05-27 03:03:43.876 [pool-2-thread-4] INFO  Server - in reading method
2024-05-27 03:03:43.878 [ForkJoinPool-1-worker-1] INFO  Server - processing request started
2024-05-27 03:03:43.879 [ForkJoinPool-1-worker-1] INFO  Server - before requestHandler.processRequest
2024-05-27 03:03:43.881 [ForkJoinPool-1-worker-1] INFO  Server - after requestHandler processRequest
2024-05-27 03:03:43.881 [ForkJoinPool-1-worker-1] INFO  Server - after processing request in processing client block
2024-05-27 03:03:43.882 [ForkJoinPool-1-worker-1] INFO  Server - in send response 
2024-05-27 03:03:43.883 [ForkJoinPool-1-worker-1] INFO  Server - oos flushed
2024-05-27 03:03:43.883 [ForkJoinPool-1-worker-1] INFO  Server - before writing to clientSocket sizeBuffer
2024-05-27 03:03:43.883 [ForkJoinPool-1-worker-1] INFO  Server - in sending response while loop
2024-05-27 03:03:43.884 [ForkJoinPool-1-worker-1] INFO  Server - Response sent to /127.0.0.1:49395
2024-05-27 03:03:43.891 [pool-2-thread-4] INFO  Server - returning ois.readObject
2024-05-27 03:03:43.895 [pool-2-thread-3] INFO  Server - after reading request in processing client block
2024-05-27 03:03:43.895 [pool-2-thread-3] INFO  Server - before read request in processing client block
2024-05-27 03:03:43.895 [ForkJoinPool-1-worker-1] INFO  Server - before processing request in processing client block
2024-05-27 03:03:43.896 [ForkJoinPool-1-worker-1] INFO  Server - in processRequest method
2024-05-27 03:03:43.896 [pool-2-thread-4] INFO  Server - in reading method
2024-05-27 03:03:43.896 [ForkJoinPool-1-worker-1] INFO  Server - processing request started
2024-05-27 03:03:43.897 [ForkJoinPool-1-worker-1] INFO  Server - before requestHandler.processRequest
2024-05-27 03:03:43.897 [ForkJoinPool-1-worker-1] INFO  Server - New element has been added
2024-05-27 03:03:43.897 [ForkJoinPool-1-worker-1] INFO  Server - after requestHandler processRequest
2024-05-27 03:03:43.897 [ForkJoinPool-1-worker-1] INFO  Server - after processing request in processing client block
2024-05-27 03:03:43.898 [ForkJoinPool-1-worker-1] INFO  Server - in send response 
2024-05-27 03:03:43.898 [ForkJoinPool-1-worker-1] INFO  Server - oos flushed
2024-05-27 03:03:43.899 [ForkJoinPool-1-worker-1] INFO  Server - before writing to clientSocket sizeBuffer
2024-05-27 03:03:43.899 [ForkJoinPool-1-worker-1] INFO  Server - in sending response while loop
2024-05-27 03:03:43.900 [ForkJoinPool-1-worker-1] INFO  Server - Response sent to /127.0.0.1:49395
2024-05-27 03:03:43.906 [pool-2-thread-4] INFO  Server - returning ois.readObject
2024-05-27 03:03:43.907 [pool-2-thread-3] INFO  Server - after reading request in processing client block
2024-05-27 03:03:43.907 [pool-2-thread-3] INFO  Server - before read request in processing client block
2024-05-27 03:03:43.907 [ForkJoinPool-1-worker-1] INFO  Server - before processing request in processing client block
2024-05-27 03:03:43.908 [pool-2-thread-4] INFO  Server - in reading method
2024-05-27 03:03:43.908 [ForkJoinPool-1-worker-1] INFO  Server - in processRequest method
2024-05-27 03:03:43.908 [ForkJoinPool-1-worker-1] INFO  Server - processing request started
2024-05-27 03:03:43.908 [ForkJoinPool-1-worker-1] INFO  Server - before requestHandler.processRequest
2024-05-27 03:03:43.909 [ForkJoinPool-1-worker-1] INFO  Server - after requestHandler processRequest
2024-05-27 03:03:43.909 [ForkJoinPool-1-worker-1] INFO  Server - after processing request in processing client block
2024-05-27 03:03:43.910 [ForkJoinPool-1-worker-1] INFO  Server - in send response 
2024-05-27 03:03:43.910 [ForkJoinPool-1-worker-1] INFO  Server - oos flushed
2024-05-27 03:03:43.911 [ForkJoinPool-1-worker-1] INFO  Server - before writing to clientSocket sizeBuffer
2024-05-27 03:03:43.911 [ForkJoinPool-1-worker-1] INFO  Server - in sending response while loop
2024-05-27 03:03:43.912 [ForkJoinPool-1-worker-1] INFO  Server - Response sent to /127.0.0.1:49395
2024-05-27 03:03:43.918 [pool-2-thread-4] INFO  Server - returning ois.readObject
2024-05-27 03:03:43.920 [pool-2-thread-3] INFO  Server - after reading request in processing client block
2024-05-27 03:03:43.920 [pool-2-thread-3] INFO  Server - before read request in processing client block
2024-05-27 03:03:43.920 [ForkJoinPool-1-worker-1] INFO  Server - before processing request in processing client block
2024-05-27 03:03:43.920 [pool-2-thread-4] INFO  Server - in reading method
2024-05-27 03:03:43.920 [ForkJoinPool-1-worker-1] INFO  Server - in processRequest method
2024-05-27 03:03:43.921 [ForkJoinPool-1-worker-1] INFO  Server - processing request started
2024-05-27 03:03:43.921 [ForkJoinPool-1-worker-1] INFO  Server - before requestHandler.processRequest
2024-05-27 03:03:43.921 [ForkJoinPool-1-worker-1] INFO  Server - New element has been added
2024-05-27 03:03:43.921 [ForkJoinPool-1-worker-1] INFO  Server - after requestHandler processRequest
2024-05-27 03:03:43.922 [ForkJoinPool-1-worker-1] INFO  Server - after processing request in processing client block
2024-05-27 03:03:43.922 [ForkJoinPool-1-worker-1] INFO  Server - in send response 
2024-05-27 03:03:43.922 [ForkJoinPool-1-worker-1] INFO  Server - oos flushed
2024-05-27 03:03:43.923 [ForkJoinPool-1-worker-1] INFO  Server - before writing to clientSocket sizeBuffer
2024-05-27 03:03:43.923 [ForkJoinPool-1-worker-1] INFO  Server - in sending response while loop
2024-05-27 03:03:43.924 [ForkJoinPool-1-worker-1] INFO  Server - Response sent to /127.0.0.1:49395
2024-05-27 03:03:43.925 [pool-2-thread-4] INFO  Server - returning ois.readObject
2024-05-27 03:03:43.926 [pool-2-thread-3] INFO  Server - after reading request in processing client block
2024-05-27 03:03:43.926 [pool-2-thread-3] INFO  Server - before read request in processing client block
2024-05-27 03:03:43.926 [ForkJoinPool-1-worker-1] INFO  Server - before processing request in processing client block
