2024-05-27 02:55:21.092 [main] INFO  DBRelated.JdbcProvider - Connection with db is established 
2024-05-27 02:55:28.024 [pool-2-thread-1] INFO  Server - Response sent to /127.0.0.1:49177
2024-05-27 02:55:28.025 [pool-2-thread-1] INFO  Server - before read request in processing client block
2024-05-27 02:55:28.025 [pool-2-thread-2] INFO  Server - in reading method
2024-05-27 02:55:28.031 [pool-2-thread-2] INFO  Server - returning ois.readObject
2024-05-27 02:55:28.033 [pool-2-thread-1] INFO  Server - after reading request in processing client block
2024-05-27 02:55:28.033 [pool-2-thread-1] INFO  Server - before processing request in processing client block
2024-05-27 02:55:28.033 [pool-2-thread-1] INFO  Server - in processRequest method
2024-05-27 02:55:28.034 [pool-2-thread-1] INFO  Server - processing request started
2024-05-27 02:55:28.034 [pool-2-thread-1] INFO  Server - before requestHandler.processRequest
2024-05-27 02:55:28.034 [pool-2-thread-1] INFO  Server - New element has been added
2024-05-27 02:55:28.035 [pool-2-thread-1] INFO  Server - after requestHandler processRequest
2024-05-27 02:55:28.035 [pool-2-thread-1] INFO  Server - after processing request in processing client block
2024-05-27 02:55:28.035 [pool-2-thread-1] INFO  Server - in send response 
2024-05-27 02:55:28.036 [pool-2-thread-1] INFO  Server - oos flushed
2024-05-27 02:55:28.036 [pool-2-thread-1] INFO  Server - before writing to clientSocket sizeBuffer
2024-05-27 02:55:28.036 [pool-2-thread-1] INFO  Server - in sending response while loop
2024-05-27 02:55:28.037 [pool-2-thread-1] INFO  Server - Response sent to /127.0.0.1:49177
2024-05-27 02:55:28.037 [pool-2-thread-1] INFO  Server - before read request in processing client block
2024-05-27 02:55:28.037 [pool-2-thread-2] INFO  Server - in reading method
2024-05-27 02:55:28.038 [pool-2-thread-2] INFO  Server - returning ois.readObject
2024-05-27 02:55:28.039 [pool-2-thread-1] INFO  Server - after reading request in processing client block
2024-05-27 02:55:28.039 [pool-2-thread-1] INFO  Server - before processing request in processing client block
2024-05-27 02:55:28.039 [pool-2-thread-1] INFO  Server - in processRequest method
2024-05-27 02:55:28.040 [pool-2-thread-1] INFO  Server - processing request started
2024-05-27 02:55:28.040 [pool-2-thread-1] INFO  Server - before requestHandler.processRequest
2024-05-27 02:55:28.041 [pool-2-thread-1] INFO  Server - after requestHandler processRequest
2024-05-27 02:55:28.041 [pool-2-thread-1] INFO  Server - after processing request in processing client block
2024-05-27 02:55:28.041 [pool-2-thread-1] INFO  Server - in send response 
2024-05-27 02:55:28.042 [pool-2-thread-1] INFO  Server - oos flushed
2024-05-27 02:55:28.042 [pool-2-thread-1] INFO  Server - before writing to clientSocket sizeBuffer
2024-05-27 02:55:28.043 [pool-2-thread-1] INFO  Server - in sending response while loop
2024-05-27 02:55:28.043 [pool-2-thread-1] INFO  Server - Response sent to /127.0.0.1:49177
2024-05-27 02:55:28.044 [pool-2-thread-1] INFO  Server - before read request in processing client block
2024-05-27 02:55:28.044 [pool-2-thread-2] INFO  Server - in reading method
2024-05-27 02:55:28.049 [pool-2-thread-2] INFO  Server - returning ois.readObject
2024-05-27 02:55:28.051 [pool-2-thread-1] INFO  Server - after reading request in processing client block
2024-05-27 02:55:28.051 [pool-2-thread-1] INFO  Server - before processing request in processing client block
2024-05-27 02:55:28.051 [pool-2-thread-1] INFO  Server - in processRequest method
2024-05-27 02:55:28.052 [pool-2-thread-1] INFO  Server - processing request started
2024-05-27 02:55:28.052 [pool-2-thread-1] INFO  Server - before requestHandler.processRequest
2024-05-27 02:55:28.053 [pool-2-thread-1] INFO  Server - New element has been added
2024-05-27 02:55:28.053 [pool-2-thread-1] INFO  Server - after requestHandler processRequest
2024-05-27 02:55:28.053 [pool-2-thread-1] INFO  Server - after processing request in processing client block
2024-05-27 02:55:28.053 [pool-2-thread-1] INFO  Server - in send response 
2024-05-27 02:55:28.054 [pool-2-thread-1] INFO  Server - oos flushed
2024-05-27 02:55:28.054 [pool-2-thread-1] INFO  Server - before writing to clientSocket sizeBuffer
2024-05-27 02:55:28.055 [pool-2-thread-1] INFO  Server - in sending response while loop
2024-05-27 02:55:28.055 [pool-2-thread-1] INFO  Server - Response sent to /127.0.0.1:49177
2024-05-27 02:55:28.055 [pool-2-thread-1] INFO  Server - before read request in processing client block
2024-05-27 02:55:28.056 [pool-2-thread-2] INFO  Server - in reading method
2024-05-27 02:55:28.056 [pool-2-thread-2] INFO  Server - returning ois.readObject
2024-05-27 02:55:28.057 [pool-2-thread-1] INFO  Server - after reading request in processing client block
2024-05-27 02:55:28.057 [pool-2-thread-1] INFO  Server - before processing request in processing client block
2024-05-27 02:55:28.058 [pool-2-thread-1] INFO  Server - in processRequest method
2024-05-27 02:55:28.058 [pool-2-thread-1] INFO  Server - processing request started
2024-05-27 02:55:28.058 [pool-2-thread-1] INFO  Server - before requestHandler.processRequest
2024-05-27 02:55:28.059 [pool-2-thread-1] INFO  Server - after requestHandler processRequest
2024-05-27 02:55:28.060 [pool-2-thread-1] INFO  Server - after processing request in processing client block
2024-05-27 02:55:28.060 [pool-2-thread-1] INFO  Server - in send response 
2024-05-27 02:55:28.060 [pool-2-thread-1] INFO  Server - oos flushed
2024-05-27 02:55:28.061 [pool-2-thread-1] INFO  Server - before writing to clientSocket sizeBuffer
2024-05-27 02:55:28.061 [pool-2-thread-1] INFO  Server - in sending response while loop
2024-05-27 02:55:28.062 [pool-2-thread-1] INFO  Server - Response sent to /127.0.0.1:49177
2024-05-27 02:55:28.062 [pool-2-thread-1] INFO  Server - before read request in processing client block
2024-05-27 02:55:28.062 [pool-2-thread-2] INFO  Server - in reading method
2024-05-27 02:55:28.068 [pool-2-thread-2] INFO  Server - returning ois.readObject
2024-05-27 02:55:28.070 [pool-2-thread-1] INFO  Server - after reading request in processing client block
2024-05-27 02:55:28.070 [pool-2-thread-1] INFO  Server - before processing request in processing client block
2024-05-27 02:55:28.070 [pool-2-thread-1] INFO  Server - in processRequest method
2024-05-27 02:55:28.071 [pool-2-thread-1] INFO  Server - processing request started
2024-05-27 02:55:28.071 [pool-2-thread-1] INFO  Server - before requestHandler.processRequest
2024-05-27 02:55:28.071 [pool-2-thread-1] INFO  Server - New element has been added
2024-05-27 02:55:28.072 [pool-2-thread-1] INFO  Server - after requestHandler processRequest
2024-05-27 02:55:28.072 [pool-2-thread-1] INFO  Server - after processing request in processing client block
2024-05-27 02:55:28.072 [pool-2-thread-1] INFO  Server - in send response 
2024-05-27 02:55:28.073 [pool-2-thread-1] INFO  Server - oos flushed
2024-05-27 02:55:28.073 [pool-2-thread-1] INFO  Server - before writing to clientSocket sizeBuffer
2024-05-27 02:55:28.073 [pool-2-thread-1] INFO  Server - in sending response while loop
2024-05-27 02:55:28.074 [pool-2-thread-1] INFO  Server - Response sent to /127.0.0.1:49177
2024-05-27 02:55:28.074 [pool-2-thread-1] INFO  Server - before read request in processing client block
2024-05-27 02:55:28.074 [pool-2-thread-2] INFO  Server - in reading method
2024-05-27 02:55:28.075 [pool-2-thread-2] INFO  Server - returning ois.readObject
2024-05-27 02:55:28.076 [pool-2-thread-1] INFO  Server - after reading request in processing client block
2024-05-27 02:55:28.076 [pool-2-thread-1] INFO  Server - before processing request in processing client block
2024-05-27 02:55:28.076 [pool-2-thread-1] INFO  Server - in processRequest method
2024-05-27 02:55:28.077 [pool-2-thread-1] INFO  Server - processing request started
2024-05-27 02:55:28.077 [pool-2-thread-1] INFO  Server - before requestHandler.processRequest
2024-05-27 02:55:28.078 [pool-2-thread-1] INFO  Server - after requestHandler processRequest
2024-05-27 02:55:28.078 [pool-2-thread-1] INFO  Server - after processing request in processing client block
2024-05-27 02:55:28.078 [pool-2-thread-1] INFO  Server - in send response 
2024-05-27 02:55:28.079 [pool-2-thread-1] INFO  Server - oos flushed
2024-05-27 02:55:28.079 [pool-2-thread-1] INFO  Server - before writing to clientSocket sizeBuffer
2024-05-27 02:55:28.080 [pool-2-thread-1] INFO  Server - in sending response while loop
2024-05-27 02:55:28.080 [pool-2-thread-1] INFO  Server - Response sent to /127.0.0.1:49177
2024-05-27 02:55:28.081 [pool-2-thread-1] INFO  Server - before read request in processing client block
2024-05-27 02:55:28.081 [pool-2-thread-2] INFO  Server - in reading method
2024-05-27 02:55:28.088 [pool-2-thread-2] INFO  Server - returning ois.readObject
2024-05-27 02:55:28.090 [pool-2-thread-1] INFO  Server - after reading request in processing client block
2024-05-27 02:55:28.090 [pool-2-thread-1] INFO  Server - before processing request in processing client block
2024-05-27 02:55:28.091 [pool-2-thread-1] INFO  Server - in processRequest method
2024-05-27 02:55:28.091 [pool-2-thread-1] INFO  Server - processing request started
2024-05-27 02:55:28.091 [pool-2-thread-1] INFO  Server - before requestHandler.processRequest
2024-05-27 02:55:28.091 [pool-2-thread-1] INFO  Server - New element has been added
2024-05-27 02:55:28.092 [pool-2-thread-1] INFO  Server - after requestHandler processRequest
2024-05-27 02:55:28.092 [pool-2-thread-1] INFO  Server - after processing request in processing client block
2024-05-27 02:55:28.092 [pool-2-thread-1] INFO  Server - in send response 
2024-05-27 02:55:28.092 [pool-2-thread-1] INFO  Server - oos flushed
2024-05-27 02:55:28.093 [pool-2-thread-1] INFO  Server - before writing to clientSocket sizeBuffer
2024-05-27 02:55:28.093 [pool-2-thread-1] INFO  Server - in sending response while loop
2024-05-27 02:55:28.093 [pool-2-thread-1] INFO  Server - Response sent to /127.0.0.1:49177
2024-05-27 02:55:28.094 [pool-2-thread-1] INFO  Server - before read request in processing client block
2024-05-27 02:55:28.094 [pool-2-thread-2] INFO  Server - in reading method
2024-05-27 02:55:28.095 [pool-2-thread-2] INFO  Server - returning ois.readObject
2024-05-27 02:55:28.095 [pool-2-thread-1] INFO  Server - after reading request in processing client block
2024-05-27 02:55:28.096 [pool-2-thread-1] INFO  Server - before processing request in processing client block
2024-05-27 02:55:28.096 [pool-2-thread-1] INFO  Server - in processRequest method
2024-05-27 02:55:28.096 [pool-2-thread-1] INFO  Server - processing request started
2024-05-27 02:55:28.096 [pool-2-thread-1] INFO  Server - before requestHandler.processRequest
2024-05-27 02:55:28.098 [pool-2-thread-1] INFO  Server - after requestHandler processRequest
2024-05-27 02:55:28.098 [pool-2-thread-1] INFO  Server - after processing request in processing client block
2024-05-27 02:55:28.098 [pool-2-thread-1] INFO  Server - in send response 
2024-05-27 02:55:28.099 [pool-2-thread-1] INFO  Server - oos flushed
2024-05-27 02:55:28.099 [pool-2-thread-1] INFO  Server - before writing to clientSocket sizeBuffer
2024-05-27 02:55:28.100 [pool-2-thread-1] INFO  Server - in sending response while loop
2024-05-27 02:55:28.100 [pool-2-thread-1] INFO  Server - Response sent to /127.0.0.1:49177
2024-05-27 02:55:28.100 [pool-2-thread-1] INFO  Server - before read request in processing client block
2024-05-27 02:55:28.101 [pool-2-thread-2] INFO  Server - in reading method
2024-05-27 02:55:28.106 [pool-2-thread-2] INFO  Server - returning ois.readObject
2024-05-27 02:55:28.108 [pool-2-thread-1] INFO  Server - after reading request in processing client block
2024-05-27 02:55:28.108 [pool-2-thread-1] INFO  Server - before processing request in processing client block
2024-05-27 02:55:28.108 [pool-2-thread-1] INFO  Server - in processRequest method
2024-05-27 02:55:28.109 [pool-2-thread-1] INFO  Server - processing request started
2024-05-27 02:55:28.109 [pool-2-thread-1] INFO  Server - before requestHandler.processRequest
2024-05-27 02:55:28.110 [pool-2-thread-1] INFO  Server - New element has been added
2024-05-27 02:55:28.110 [pool-2-thread-1] INFO  Server - after requestHandler processRequest
2024-05-27 02:55:28.110 [pool-2-thread-1] INFO  Server - after processing request in processing client block
2024-05-27 02:55:28.110 [pool-2-thread-1] INFO  Server - in send response 
2024-05-27 02:55:28.111 [pool-2-thread-1] INFO  Server - oos flushed
2024-05-27 02:55:28.111 [pool-2-thread-1] INFO  Server - before writing to clientSocket sizeBuffer
2024-05-27 02:55:28.111 [pool-2-thread-1] INFO  Server - in sending response while loop
2024-05-27 02:55:28.112 [pool-2-thread-1] INFO  Server - Response sent to /127.0.0.1:49177
2024-05-27 02:55:28.112 [pool-2-thread-1] INFO  Server - before read request in processing client block
2024-05-27 02:55:28.112 [pool-2-thread-2] INFO  Server - in reading method
2024-05-27 02:55:28.113 [pool-2-thread-2] INFO  Server - returning ois.readObject
2024-05-27 02:55:28.114 [pool-2-thread-1] INFO  Server - after reading request in processing client block
2024-05-27 02:55:28.114 [pool-2-thread-1] INFO  Server - before processing request in processing client block
2024-05-27 02:55:28.114 [pool-2-thread-1] INFO  Server - in processRequest method
2024-05-27 02:55:28.114 [pool-2-thread-1] INFO  Server - processing request started
2024-05-27 02:55:28.115 [pool-2-thread-1] INFO  Server - before requestHandler.processRequest
2024-05-27 02:55:28.116 [pool-2-thread-1] INFO  Server - after requestHandler processRequest
2024-05-27 02:55:28.116 [pool-2-thread-1] INFO  Server - after processing request in processing client block
2024-05-27 02:55:28.116 [pool-2-thread-1] INFO  Server - in send response 
2024-05-27 02:55:28.117 [pool-2-thread-1] INFO  Server - oos flushed
2024-05-27 02:55:28.117 [pool-2-thread-1] INFO  Server - before writing to clientSocket sizeBuffer
2024-05-27 02:55:28.117 [pool-2-thread-1] INFO  Server - in sending response while loop
2024-05-27 02:55:28.118 [pool-2-thread-1] INFO  Server - Response sent to /127.0.0.1:49177
2024-05-27 02:55:28.118 [pool-2-thread-1] INFO  Server - before read request in processing client block
2024-05-27 02:55:28.118 [pool-2-thread-2] INFO  Server - in reading method
2024-05-27 02:55:28.124 [pool-2-thread-2] INFO  Server - returning ois.readObject
2024-05-27 02:55:28.126 [pool-2-thread-1] INFO  Server - after reading request in processing client block
2024-05-27 02:55:28.126 [pool-2-thread-1] INFO  Server - before processing request in processing client block
2024-05-27 02:55:28.127 [pool-2-thread-1] INFO  Server - in processRequest method
2024-05-27 02:55:28.127 [pool-2-thread-1] INFO  Server - processing request started
2024-05-27 02:55:28.127 [pool-2-thread-1] INFO  Server - before requestHandler.processRequest
2024-05-27 02:55:28.127 [pool-2-thread-1] INFO  Server - New element has been added
2024-05-27 02:55:28.127 [pool-2-thread-1] INFO  Server - after requestHandler processRequest
2024-05-27 02:55:28.128 [pool-2-thread-1] INFO  Server - after processing request in processing client block
2024-05-27 02:55:28.128 [pool-2-thread-1] INFO  Server - in send response 
2024-05-27 02:55:28.128 [pool-2-thread-1] INFO  Server - oos flushed
2024-05-27 02:55:28.128 [pool-2-thread-1] INFO  Server - before writing to clientSocket sizeBuffer
2024-05-27 02:55:28.128 [pool-2-thread-1] INFO  Server - in sending response while loop
2024-05-27 02:55:28.129 [pool-2-thread-1] INFO  Server - Response sent to /127.0.0.1:49177
2024-05-27 02:55:28.129 [pool-2-thread-1] INFO  Server - before read request in processing client block
2024-05-27 02:55:28.129 [pool-2-thread-2] INFO  Server - in reading method
2024-05-27 02:55:28.130 [pool-2-thread-2] INFO  Server - returning ois.readObject
2024-05-27 02:55:28.130 [pool-2-thread-1] INFO  Server - after reading request in processing client block
2024-05-27 02:55:28.131 [pool-2-thread-1] INFO  Server - before processing request in processing client block
2024-05-27 02:55:28.131 [pool-2-thread-1] INFO  Server - in processRequest method
2024-05-27 02:55:28.131 [pool-2-thread-1] INFO  Server - processing request started
2024-05-27 02:55:28.131 [pool-2-thread-1] INFO  Server - before requestHandler.processRequest
2024-05-27 02:55:28.132 [pool-2-thread-1] INFO  Server - after requestHandler processRequest
2024-05-27 02:55:28.132 [pool-2-thread-1] INFO  Server - after processing request in processing client block
2024-05-27 02:55:28.132 [pool-2-thread-1] INFO  Server - in send response 
2024-05-27 02:55:28.133 [pool-2-thread-1] INFO  Server - oos flushed
2024-05-27 02:55:28.133 [pool-2-thread-1] INFO  Server - before writing to clientSocket sizeBuffer
2024-05-27 02:55:28.133 [pool-2-thread-1] INFO  Server - in sending response while loop
2024-05-27 02:55:28.133 [pool-2-thread-1] INFO  Server - Response sent to /127.0.0.1:49177
2024-05-27 02:55:28.134 [pool-2-thread-1] INFO  Server - before read request in processing client block
2024-05-27 02:55:28.134 [pool-2-thread-2] INFO  Server - in reading method
2024-05-27 02:55:28.140 [pool-2-thread-2] INFO  Server - returning ois.readObject
2024-05-27 02:55:28.142 [pool-2-thread-1] INFO  Server - after reading request in processing client block
2024-05-27 02:55:28.142 [pool-2-thread-1] INFO  Server - before processing request in processing client block
2024-05-27 02:55:28.142 [pool-2-thread-1] INFO  Server - in processRequest method
2024-05-27 02:55:28.142 [pool-2-thread-1] INFO  Server - processing request started
2024-05-27 02:55:28.143 [pool-2-thread-1] INFO  Server - before requestHandler.processRequest
2024-05-27 02:55:28.143 [pool-2-thread-1] INFO  Server - New element has been added
2024-05-27 02:55:28.143 [pool-2-thread-1] INFO  Server - after requestHandler processRequest
2024-05-27 02:55:28.143 [pool-2-thread-1] INFO  Server - after processing request in processing client block
2024-05-27 02:55:28.143 [pool-2-thread-1] INFO  Server - in send response 
2024-05-27 02:55:28.143 [pool-2-thread-1] INFO  Server - oos flushed
2024-05-27 02:55:28.144 [pool-2-thread-1] INFO  Server - before writing to clientSocket sizeBuffer
2024-05-27 02:55:28.144 [pool-2-thread-1] INFO  Server - in sending response while loop
2024-05-27 02:55:28.144 [pool-2-thread-1] INFO  Server - Response sent to /127.0.0.1:49177
2024-05-27 02:55:28.144 [pool-2-thread-1] INFO  Server - before read request in processing client block
2024-05-27 02:55:28.145 [pool-2-thread-2] INFO  Server - in reading method
2024-05-27 02:55:28.145 [pool-2-thread-2] INFO  Server - returning ois.readObject
2024-05-27 02:55:28.146 [pool-2-thread-1] INFO  Server - after reading request in processing client block
2024-05-27 02:55:28.146 [pool-2-thread-1] INFO  Server - before processing request in processing client block
2024-05-27 02:55:28.146 [pool-2-thread-1] INFO  Server - in processRequest method
2024-05-27 02:55:28.146 [pool-2-thread-1] INFO  Server - processing request started
2024-05-27 02:55:28.146 [pool-2-thread-1] INFO  Server - before requestHandler.processRequest
2024-05-27 02:55:28.147 [pool-2-thread-1] INFO  Server - after requestHandler processRequest
2024-05-27 02:55:28.148 [pool-2-thread-1] INFO  Server - after processing request in processing client block
2024-05-27 02:55:28.148 [pool-2-thread-1] INFO  Server - in send response 
2024-05-27 02:55:28.148 [pool-2-thread-1] INFO  Server - oos flushed
2024-05-27 02:55:28.148 [pool-2-thread-1] INFO  Server - before writing to clientSocket sizeBuffer
2024-05-27 02:55:28.148 [pool-2-thread-1] INFO  Server - in sending response while loop
2024-05-27 02:55:28.149 [pool-2-thread-1] INFO  Server - Response sent to /127.0.0.1:49177
2024-05-27 02:55:28.149 [pool-2-thread-1] INFO  Server - before read request in processing client block
2024-05-27 02:55:28.149 [pool-2-thread-2] INFO  Server - in reading method
2024-05-27 02:55:28.153 [pool-2-thread-2] INFO  Server - returning ois.readObject
2024-05-27 02:55:28.155 [pool-2-thread-1] INFO  Server - after reading request in processing client block
2024-05-27 02:55:28.155 [pool-2-thread-1] INFO  Server - before processing request in processing client block
2024-05-27 02:55:28.155 [pool-2-thread-1] INFO  Server - in processRequest method
2024-05-27 02:55:28.155 [pool-2-thread-1] INFO  Server - processing request started
2024-05-27 02:55:28.155 [pool-2-thread-1] INFO  Server - before requestHandler.processRequest
2024-05-27 02:55:28.156 [pool-2-thread-1] INFO  Server - New element has been added
2024-05-27 02:55:28.156 [pool-2-thread-1] INFO  Server - after requestHandler processRequest
2024-05-27 02:55:28.156 [pool-2-thread-1] INFO  Server - after processing request in processing client block
2024-05-27 02:55:28.156 [pool-2-thread-1] INFO  Server - in send response 
2024-05-27 02:55:28.157 [pool-2-thread-1] INFO  Server - oos flushed
2024-05-27 02:55:28.157 [pool-2-thread-1] INFO  Server - before writing to clientSocket sizeBuffer
